time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count,asset_pair
2023-11-17,2023-11-18T00:00:00.0000000Z,2023-11-17T00:00:00.2310000Z,2023-11-18T00:00:00.0180000Z,36163.48,36800.0,35861.1,36613.91,40798.54319,1616116,BINANCE_SPOT_BTC_USDT
2023-11-18,2023-11-19T00:00:00.0000000Z,2023-11-18T00:00:00.3900000Z,2023-11-19T00:00:00.0170000Z,36613.92,36845.49,36178.58,36568.1,17259.76255,920742,BINANCE_SPOT_BTC_USDT
2023-11-19,2023-11-20T00:00:00.0000000Z,2023-11-19T00:00:00.0000000Z,2023-11-19T23:59:59.9990000Z,36568.11,37500.0,36384.02,37359.86,21879.437860000005,1022963,BINANCE_SPOT_BTC_USDT
2023-11-20,2023-11-21T00:00:00.0000000Z,2023-11-20T00:00:00.5540000Z,2023-11-21T00:00:00.0140000Z,37359.86,37750.0,36677.0,37448.79,37937.73157,1769126,BINANCE_SPOT_BTC_USDT
2023-11-21,2023-11-22T00:00:00.0000000Z,2023-11-21T00:00:00.5730000Z,2023-11-21T23:59:59.9990000Z,37448.78,37649.44,35735.0,35741.65,104924.86236,4688404,BINANCE_SPOT_BTC_USDT
2023-11-22,2023-11-23T00:00:00.0000000Z,2023-11-22T00:00:00.6950000Z,2023-11-22T23:59:59.9990000Z,35736.01,37861.1,35632.01,37408.34,47146.26312999999,1949562,BINANCE_SPOT_BTC_USDT
2023-11-23,2023-11-24T00:00:00.0000000Z,2023-11-23T00:00:06.1230000Z,2023-11-24T00:00:00.0210000Z,37411.09,37653.44,36870.0,37294.28,24415.64894,1165999,BINANCE_SPOT_BTC_USDT
2023-11-24,2023-11-25T00:00:00.0000000Z,2023-11-24T00:00:00.0000000Z,2023-11-25T00:00:00.0290000Z,37294.27,38414.0,37251.51,37713.57,46978.201569999976,1615552,BINANCE_SPOT_BTC_USDT
2023-11-25,2023-11-26T00:00:00.0000000Z,2023-11-25T00:00:00.2960000Z,2023-11-26T00:00:00.0090000Z,37713.57,37888.0,37591.1,37780.66,11322.78593,661358,BINANCE_SPOT_BTC_USDT
2023-11-26,2023-11-27T00:00:00.0000000Z,2023-11-26T00:00:00.0100000Z,2023-11-27T00:00:00.2060000Z,37780.67,37814.63,37150.0,37447.43,21914.869979999996,994509,BINANCE_SPOT_BTC_USDT
2023-11-27,2023-11-28T00:00:00.0000000Z,2023-11-27T00:00:00.0000000Z,2023-11-28T00:00:00.0170000Z,37447.42,37569.23,36707.0,37242.7,31635.4892,1482384,BINANCE_SPOT_BTC_USDT
2023-11-28,2023-11-29T00:00:00.0000000Z,2023-11-28T00:00:00.0000000Z,2023-11-29T00:00:00.0180000Z,37242.7,38377.0,36868.41,37818.87,39584.07140000001,1506033,BINANCE_SPOT_BTC_USDT
2023-11-29,2023-11-30T00:00:00.0000000Z,2023-11-29T00:00:00.0000000Z,2023-11-30T00:00:00.0170000Z,37818.88,38450.0,37570.0,37854.64,34679.39073,1345154,BINANCE_SPOT_BTC_USDT
2023-11-30,2023-12-01T00:00:00.0000000Z,2023-11-30T00:00:00.5890000Z,2023-12-01T00:00:00.0160000Z,37854.64,38145.85,37500.0,37723.97,25045.16178,1180491,BINANCE_SPOT_BTC_USDT
2023-12-01,2023-12-02T00:00:00.0000000Z,2023-12-01T00:00:00.1550000Z,2023-12-02T00:00:00.2510000Z,37723.96,38999.0,37615.86,38682.52,45621.221840000006,1812301,BINANCE_SPOT_BTC_USDT
2023-12-02,2023-12-03T00:00:00.0000000Z,2023-12-02T00:00:00.0000000Z,2023-12-02T23:59:59.9980000Z,38682.51,39717.14,38641.61,39450.35,28093.57451,1214322,BINANCE_SPOT_BTC_USDT
2023-12-03,2023-12-04T00:00:00.0000000Z,2023-12-03T00:00:00.0000000Z,2023-12-04T00:00:00.1740000Z,39450.35,40250.0,39274.86,39972.27,27748.19345,1347214,BINANCE_SPOT_BTC_USDT
2023-12-04,2023-12-05T00:00:00.0000000Z,2023-12-04T00:00:00.0000000Z,2023-12-04T23:59:59.9990000Z,39972.26,42420.0,39972.26,41991.1,88167.55257999999,2550322,BINANCE_SPOT_BTC_USDT
2023-12-05,2023-12-06T00:00:00.0000000Z,2023-12-05T00:00:00.0010000Z,2023-12-05T23:31:59.9820000Z,41991.1,44419.6,41414.0,43974.1,59445.54370999999,2197286,BINANCE_SPOT_BTC_USDT
2023-12-06,2023-12-07T00:00:00.0000000Z,2023-12-06T00:00:51.5830000Z,2023-12-07T00:00:00.6580000Z,44053.15,44295.47,43335.28,43762.69,49850.24446,2033443,BINANCE_SPOT_BTC_USDT
2023-12-07,2023-12-08T00:00:00.0000000Z,2023-12-07T00:00:00.7580000Z,2023-12-07T23:59:59.9980000Z,43762.7,44047.33,42821.1,43273.14,49330.63191999999,1673278,BINANCE_SPOT_BTC_USDT
2023-12-08,2023-12-09T00:00:00.0000000Z,2023-12-08T00:00:00.5880000Z,2023-12-09T00:00:00.4210000Z,43273.15,44700.0,43081.1,44171.82,45669.354029999995,1582121,BINANCE_SPOT_BTC_USDT
2023-12-09,2023-12-10T00:00:00.0000000Z,2023-12-09T00:00:00.5810000Z,2023-12-10T00:00:00.0640000Z,44171.82,44358.02,43584.51,43713.59,26384.52719,1184068,BINANCE_SPOT_BTC_USDT
2023-12-10,2023-12-11T00:00:00.0000000Z,2023-12-10T00:00:00.0000000Z,2023-12-11T00:00:00.0280000Z,43713.59,44049.0,43563.0,43789.51,19045.455599999998,980286,BINANCE_SPOT_BTC_USDT
2023-12-11,2023-12-12T00:00:00.0000000Z,2023-12-11T00:00:00.0000000Z,2023-12-11T23:59:59.9990000Z,43789.5,43804.5,40222.0,41253.4,76646.46898,2086534,BINANCE_SPOT_BTC_USDT
2023-12-12,2023-12-13T00:00:00.0000000Z,2023-12-12T00:00:00.2310000Z,2023-12-13T00:00:00.0320000Z,41253.41,42104.12,40680.0,41492.39,44688.003600000004,1828472,BINANCE_SPOT_BTC_USDT
2023-12-13,2023-12-14T00:00:00.0000000Z,2023-12-13T00:00:00.0010000Z,2023-12-14T00:00:00.0170000Z,41492.38,43475.2,40555.0,42869.02,48348.93823,2052864,BINANCE_SPOT_BTC_USDT
2023-12-14,2023-12-15T00:00:00.0000000Z,2023-12-14T00:00:00.2560000Z,2023-12-15T00:00:00.0090000Z,42869.03,43420.0,41400.0,43022.26,43624.694120000015,1849105,BINANCE_SPOT_BTC_USDT
2023-12-15,2023-12-16T00:00:00.0000000Z,2023-12-15T00:00:00.1790000Z,2023-12-16T00:00:00.0320000Z,43022.25,43080.81,41666.0,41940.29,26217.45531,1187932,BINANCE_SPOT_BTC_USDT
2023-12-16,2023-12-17T00:00:00.0000000Z,2023-12-16T00:00:00.1810000Z,2023-12-16T23:59:59.9980000Z,41940.29,42724.43,41624.92,42278.03,19771.23332,1061824,BINANCE_SPOT_BTC_USDT
2023-12-17,2023-12-18T00:00:00.0000000Z,2023-12-17T00:00:00.2350000Z,2023-12-18T00:00:00.0110000Z,42277.98,42424.07,41252.0,41374.65,21376.73519,1095599,BINANCE_SPOT_BTC_USDT
2023-12-18,2023-12-19T00:00:00.0000000Z,2023-12-18T00:00:00.1510000Z,2023-12-19T00:00:00.6060000Z,41374.64,42757.81,40542.93,42657.81,99392.8869,4201862,BINANCE_SPOT_BTC_USDT
2023-12-19,2023-12-20T00:00:00.0000000Z,2023-12-19T00:00:00.0000000Z,2023-12-20T00:00:00.0300000Z,42657.8,43497.0,41811.1,42275.99,41939.17614999999,1905177,BINANCE_SPOT_BTC_USDT
2023-12-20,2023-12-21T00:00:00.0000000Z,2023-12-20T00:00:00.0030000Z,2023-12-21T00:00:00.1580000Z,42275.99,44283.0,42206.0,43668.93,51017.811610000004,2288627,BINANCE_SPOT_BTC_USDT
2023-12-21,2023-12-22T00:00:00.0000000Z,2023-12-21T00:00:00.0020000Z,2023-12-21T23:59:59.9980000Z,43668.92,44242.35,43286.72,43861.8,34578.77766,1521945,BINANCE_SPOT_BTC_USDT
2023-12-22,2023-12-23T00:00:00.0000000Z,2023-12-22T00:00:00.7770000Z,2023-12-22T23:59:59.9990000Z,43861.8,44398.26,43412.54,43969.03,32660.461680000004,1467797,BINANCE_SPOT_BTC_USDT
2023-12-23,2023-12-24T00:00:00.0000000Z,2023-12-23T00:00:00.0000000Z,2023-12-23T23:59:59.9990000Z,43969.04,43988.68,43291.1,43702.16,16354.608739999996,839223,BINANCE_SPOT_BTC_USDT
2023-12-24,2023-12-25T00:00:00.0000000Z,2023-12-24T00:00:00.0000000Z,2023-12-24T23:59:59.9990000Z,43702.15,43946.0,42500.0,42991.5,24181.84709,1090905,BINANCE_SPOT_BTC_USDT
2023-12-25,2023-12-26T00:00:00.0000000Z,2023-12-25T00:00:00.0040000Z,2023-12-25T23:59:59.9990000Z,42991.5,43802.32,42720.43,43576.13,26032.722610000004,1124293,BINANCE_SPOT_BTC_USDT
2023-12-26,2023-12-27T00:00:00.0000000Z,2023-12-26T00:00:00.0000000Z,2023-12-26T23:59:59.9990000Z,43576.12,43592.68,41637.6,42508.93,38884.63677,1412014,BINANCE_SPOT_BTC_USDT
2023-12-27,2023-12-28T00:00:00.0000000Z,2023-12-27T00:00:00.0000000Z,2023-12-27T23:59:59.9990000Z,42508.93,43677.0,42098.69,43428.85,34341.51542,1367783,BINANCE_SPOT_BTC_USDT
2023-12-28,2023-12-29T00:00:00.0000000Z,2023-12-28T00:00:00.0000000Z,2023-12-28T23:59:59.9990000Z,43428.86,43787.57,42241.79,42563.76,34621.84115,1369166,BINANCE_SPOT_BTC_USDT
2023-12-29,2023-12-30T00:00:00.0000000Z,2023-12-29T00:00:00.0000000Z,2023-12-29T23:59:59.9990000Z,42563.76,43111.0,41300.0,42066.95,41026.81138000001,1514486,BINANCE_SPOT_BTC_USDT
2023-12-30,2023-12-31T00:00:00.0000000Z,2023-12-30T00:00:00.0000000Z,2023-12-30T23:59:59.9990000Z,42066.94,42612.32,41520.3,42140.28,21786.282340000074,889984,BINANCE_SPOT_BTC_USDT
2023-12-31,2024-01-01T00:00:00.0000000Z,2023-12-31T00:00:00.0000000Z,2023-12-31T23:59:59.9970000Z,42140.29,42899.0,41965.84,42283.58,22516.134599999994,967433,BINANCE_SPOT_BTC_USDT
2024-01-01,2024-01-02T00:00:00.0000000Z,2024-01-01T00:00:00.0000000Z,2024-01-01T23:59:59.9990000Z,42283.58,44184.1,42180.77,44179.55,26187.108389999987,1070562,BINANCE_SPOT_BTC_USDT
2024-01-02,2024-01-03T00:00:00.0000000Z,2024-01-02T00:00:00.0000000Z,2024-01-02T23:59:59.9990000Z,44179.55,45879.63,44148.34,44946.91,62156.209290000035,2151078,BINANCE_SPOT_BTC_USDT
2024-01-03,2024-01-04T00:00:00.0000000Z,2024-01-03T00:00:00.0000000Z,2024-01-03T23:59:59.9990000Z,44946.91,45500.0,40750.0,42845.23,81194.36704000004,2658036,BINANCE_SPOT_BTC_USDT
2024-01-04,2024-01-05T00:00:00.0000000Z,2024-01-04T00:00:00.0000000Z,2024-01-04T23:59:59.9990000Z,42845.23,44729.58,42613.77,44151.1,48038.06097000002,1819941,BINANCE_SPOT_BTC_USDT
2024-01-05,2024-01-06T00:00:00.0000000Z,2024-01-05T00:00:00.0000000Z,2024-01-05T23:59:59.9990000Z,44151.1,44357.46,42450.0,44145.12,48086.37648000012,2064843,BINANCE_SPOT_BTC_USDT
2024-01-06,2024-01-07T00:00:00.0000000Z,2024-01-06T00:00:00.0000000Z,2024-01-06T23:59:59.9980000Z,44145.12,44214.42,43397.05,43968.32,17835.05916000002,956639,BINANCE_SPOT_BTC_USDT
2024-01-07,2024-01-08T00:00:00.0000000Z,2024-01-07T00:00:00.0000000Z,2024-01-07T23:59:59.9980000Z,43968.32,44480.59,43572.09,43929.02,23023.848689999977,1109258,BINANCE_SPOT_BTC_USDT
2024-01-08,2024-01-09T00:00:00.0000000Z,2024-01-08T00:00:00.0000000Z,2024-01-08T23:59:59.9990000Z,43929.01,47248.99,43175.0,46951.04,72814.40477000007,2364461,BINANCE_SPOT_BTC_USDT
2024-01-09,2024-01-10T00:00:00.0000000Z,2024-01-09T00:00:00.0000000Z,2024-01-09T23:59:59.9990000Z,46951.04,47799.0,44748.67,46110.0,66094.11294000002,2472077,BINANCE_SPOT_BTC_USDT
2024-01-10,2024-01-11T00:00:00.0000000Z,2024-01-10T00:00:00.0000000Z,2024-01-10T23:59:59.9990000Z,46110.0,47695.93,44300.36,46653.99,88799.95203,3090219,BINANCE_SPOT_BTC_USDT
2024-01-11,2024-01-12T00:00:00.0000000Z,2024-01-11T00:00:00.0000000Z,2024-01-11T23:59:59.9990000Z,46654.0,48969.48,45606.06,46339.16,86303.64864000003,2960049,BINANCE_SPOT_BTC_USDT
2024-01-12,2024-01-13T00:00:00.0000000Z,2024-01-12T00:00:00.0000000Z,2024-01-12T23:59:59.9990000Z,46339.17,46515.53,41500.0,42782.74,85658.25658000003,2788529,BINANCE_SPOT_BTC_USDT
2024-01-13,2024-01-14T00:00:00.0000000Z,2024-01-13T00:00:00.0000000Z,2024-01-13T23:59:59.9990000Z,42782.74,43257.0,42436.12,42847.99,36022.14496000001,1429752,BINANCE_SPOT_BTC_USDT
2024-01-14,2024-01-15T00:00:00.0000000Z,2024-01-14T00:00:00.0000000Z,2024-01-14T23:59:59.9980000Z,42847.99,43079.0,41720.0,41732.35,28186.346839999973,1233857,BINANCE_SPOT_BTC_USDT
2024-01-15,2024-01-16T00:00:00.0000000Z,2024-01-15T00:00:00.0020000Z,2024-01-15T23:59:59.9990000Z,41732.35,43400.43,41718.05,42511.1,40285.04025000002,1657481,BINANCE_SPOT_BTC_USDT
2024-01-16,2024-01-17T00:00:00.0000000Z,2024-01-16T00:00:00.0010000Z,2024-01-16T23:59:59.9990000Z,42511.1,43578.01,42050.0,43137.95,42651.99797000001,1671663,BINANCE_SPOT_BTC_USDT
2024-01-17,2024-01-18T00:00:00.0000000Z,2024-01-17T00:00:00.0020000Z,2024-01-17T23:59:59.9990000Z,43137.94,43198.0,42200.69,42776.1,33183.474540000025,1435001,BINANCE_SPOT_BTC_USDT
2024-01-18,2024-01-19T00:00:00.0000000Z,2024-01-18T00:00:00.0000000Z,2024-01-18T23:59:59.9990000Z,42776.09,42930.0,40683.28,41327.5,43907.511,1466086,BINANCE_SPOT_BTC_USDT
2024-01-19,2024-01-20T00:00:00.0000000Z,2024-01-19T00:00:00.0030000Z,2024-01-19T23:59:59.9990000Z,41327.51,42196.86,40280.0,41659.03,46957.36799000001,1590583,BINANCE_SPOT_BTC_USDT
2024-01-20,2024-01-21T00:00:00.0000000Z,2024-01-20T00:00:00.0000000Z,2024-01-20T23:59:59.9970000Z,41659.03,41872.56,41456.3,41696.04,15917.49925000003,806685,BINANCE_SPOT_BTC_USDT
2024-01-21,2024-01-22T00:00:00.0000000Z,2024-01-21T00:00:00.0000000Z,2024-01-21T23:59:59.9990000Z,41696.05,41881.39,41500.98,41580.33,11729.552460000032,657815,BINANCE_SPOT_BTC_USDT
2024-01-22,2024-01-23T00:00:00.0000000Z,2024-01-22T00:00:00.0010000Z,2024-01-22T23:59:59.9980000Z,41580.32,41689.65,39431.58,39568.02,53488.13096999999,2055147,BINANCE_SPOT_BTC_USDT
2024-01-23,2024-01-24T00:00:00.0000000Z,2024-01-23T00:00:00.0000000Z,2024-01-23T23:59:59.9990000Z,39568.02,40176.74,38555.0,39897.6,57461.49513999996,2026658,BINANCE_SPOT_BTC_USDT
2024-01-24,2024-01-25T00:00:00.0000000Z,2024-01-24T00:00:00.0000000Z,2024-01-24T23:59:59.9990000Z,39897.59,40555.0,39484.19,40084.88,39293.828039999986,1675613,BINANCE_SPOT_BTC_USDT
2024-01-25,2024-01-26T00:00:00.0000000Z,2024-01-25T00:00:00.0000000Z,2024-01-25T23:59:59.9990000Z,40084.89,40300.24,39550.0,39961.09,26138.434549999965,1096495,BINANCE_SPOT_BTC_USDT
2024-01-26,2024-01-27T00:00:00.0000000Z,2024-01-26T00:00:00.0000000Z,2024-01-26T23:59:59.9990000Z,39961.09,42246.82,39822.52,41823.51,44332.80140000003,1524382,BINANCE_SPOT_BTC_USDT
2024-01-27,2024-01-28T00:00:00.0000000Z,2024-01-27T00:00:00.0000000Z,2024-01-27T23:59:59.9980000Z,41823.51,42200.0,41394.34,42120.63,16224.415430000006,751147,BINANCE_SPOT_BTC_USDT
2024-01-28,2024-01-29T00:00:00.0000000Z,2024-01-28T00:00:00.0010000Z,2024-01-28T23:59:59.9990000Z,42120.63,42842.68,41620.81,42031.06,27294.398379999955,1032492,BINANCE_SPOT_BTC_USDT
2024-01-29,2024-01-30T00:00:00.0000000Z,2024-01-29T00:00:00.0000000Z,2024-01-29T23:59:59.9990000Z,42031.05,43333.0,41804.88,43302.7,31540.54845000001,1197761,BINANCE_SPOT_BTC_USDT
2024-01-30,2024-01-31T00:00:00.0000000Z,2024-01-30T00:00:00.0000000Z,2024-01-30T23:59:59.9990000Z,43302.71,43882.36,42683.99,42941.1,37598.39466000005,1316003,BINANCE_SPOT_BTC_USDT
2024-01-31,2024-02-01T00:00:00.0000000Z,2024-01-31T00:00:00.0010000Z,2024-01-31T23:59:59.9980000Z,42941.1,43745.11,42276.84,42580.0,39870.80274999991,1499556,BINANCE_SPOT_BTC_USDT
2024-02-01,2024-02-02T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,2024-02-01T23:59:59.9990000Z,42580.0,43285.13,41884.28,43082.94,35231.04574999997,1392266,BINANCE_SPOT_BTC_USDT
2024-02-02,2024-02-03T00:00:00.0000000Z,2024-02-02T00:00:00.0010000Z,2024-02-02T23:59:59.9970000Z,43082.95,43488.0,42546.79,43200.0,28968.12774999997,1060731,BINANCE_SPOT_BTC_USDT
2024-02-03,2024-02-04T00:00:00.0000000Z,2024-02-03T00:00:00.0000000Z,2024-02-03T23:59:59.9990000Z,43199.99,43380.01,42880.0,43011.09,11063.188350000008,562412,BINANCE_SPOT_BTC_USDT
2024-02-04,2024-02-05T00:00:00.0000000Z,2024-02-04T00:00:00.0000000Z,2024-02-04T23:59:59.9990000Z,43011.1,43119.04,42222.0,42582.88,15375.614290000005,844214,BINANCE_SPOT_BTC_USDT
2024-02-05,2024-02-06T00:00:00.0000000Z,2024-02-05T00:00:00.0010000Z,2024-02-05T23:59:47.9670000Z,42582.88,43569.76,42258.1,42708.71,25782.29265,1152403,BINANCE_SPOT_BTC_USDT
2024-02-06,2024-02-07T00:00:00.0000000Z,2024-02-06T00:00:00.1590000Z,2024-02-06T23:59:59.9990000Z,42708.71,43399.98,42574.0,43098.95,22519.019380000027,1020671,BINANCE_SPOT_BTC_USDT
2024-02-07,2024-02-08T00:00:00.0000000Z,2024-02-07T00:00:00.0040000Z,2024-02-07T23:59:59.9990000Z,43098.96,44396.5,42788.0,44349.6,33340.60787999997,1334407,BINANCE_SPOT_BTC_USDT
2024-02-08,2024-02-09T00:00:00.0000000Z,2024-02-08T00:00:00.0000000Z,2024-02-08T23:59:59.9980000Z,44349.6,45614.3,44331.1,45288.65,45293.701279999914,1855762,BINANCE_SPOT_BTC_USDT
2024-02-09,2024-02-10T00:00:00.0000000Z,2024-02-09T00:00:00.0000000Z,2024-02-09T23:59:59.9990000Z,45288.66,48200.0,45242.12,47132.78,71527.0639100001,2272458,BINANCE_SPOT_BTC_USDT
2024-02-10,2024-02-11T00:00:00.0000000Z,2024-02-10T00:00:00.0000000Z,2024-02-10T23:59:59.9990000Z,47132.78,48170.0,46800.0,47751.09,24802.357279999967,1323419,BINANCE_SPOT_BTC_USDT
2024-02-11,2024-02-12T00:00:00.0000000Z,2024-02-11T00:00:00.0000000Z,2024-02-11T23:59:59.9990000Z,47751.08,48592.66,47557.16,48299.99,29958.505329999964,1407263,BINANCE_SPOT_BTC_USDT
2024-02-12,2024-02-13T00:00:00.0000000Z,2024-02-12T00:00:00.0000000Z,2024-02-12T23:59:59.9990000Z,48300.0,50334.82,47710.01,49917.27,53186.28427999988,1796423,BINANCE_SPOT_BTC_USDT
2024-02-13,2024-02-14T00:00:00.0000000Z,2024-02-13T00:00:00.0000000Z,2024-02-13T23:59:59.9990000Z,49917.27,50368.61,48300.95,49699.59,55551.45737000008,1741808,BINANCE_SPOT_BTC_USDT
2024-02-14,2024-02-15T00:00:00.0000000Z,2024-02-14T00:00:00.0000000Z,2024-02-14T23:59:59.9990000Z,49699.6,52043.71,49225.01,51795.17,57028.70650000002,1858842,BINANCE_SPOT_BTC_USDT
2024-02-15,2024-02-16T00:00:00.0000000Z,2024-02-15T00:00:00.0000000Z,2024-02-15T23:59:59.9990000Z,51795.17,52816.62,51314.0,51880.0,53465.045320000114,1777076,BINANCE_SPOT_BTC_USDT
2024-02-16,2024-02-17T00:00:00.0000000Z,2024-02-16T00:00:00.0000000Z,2024-02-16T23:59:59.9990000Z,51880.01,52572.08,51566.0,52124.11,37772.24941000009,1583706,BINANCE_SPOT_BTC_USDT
2024-02-17,2024-02-18T00:00:00.0000000Z,2024-02-17T00:00:00.0040000Z,2024-02-17T23:59:59.9990000Z,52124.1,52162.82,50625.0,51642.65,25673.984269999994,1427770,BINANCE_SPOT_BTC_USDT
2024-02-18,2024-02-19T00:00:00.0000000Z,2024-02-18T00:00:00.0010000Z,2024-02-18T23:59:59.9980000Z,51642.64,52377.0,51163.28,52137.67,21991.857770000064,1375417,BINANCE_SPOT_BTC_USDT
2024-02-19,2024-02-20T00:00:00.0000000Z,2024-02-19T00:00:00.0030000Z,2024-02-19T23:59:59.9990000Z,52137.68,52488.77,51677.0,51774.73,29356.06901000008,1532148,BINANCE_SPOT_BTC_USDT
2024-02-20,2024-02-21T00:00:00.0000000Z,2024-02-20T00:00:00.0000000Z,2024-02-20T23:59:59.9990000Z,51774.74,52985.0,50760.37,52258.82,46537.611010000044,1863467,BINANCE_SPOT_BTC_USDT
2024-02-21,2024-02-22T00:00:00.0000000Z,2024-02-21T00:00:00.0000000Z,2024-02-21T23:59:59.9990000Z,52258.82,52366.8,50625.0,51849.39,43079.400490000044,1824860,BINANCE_SPOT_BTC_USDT
2024-02-22,2024-02-23T00:00:00.0000000Z,2024-02-22T00:00:00.0030000Z,2024-02-22T23:59:59.9990000Z,51849.38,52065.78,50940.78,51288.42,35309.41464000002,1688183,BINANCE_SPOT_BTC_USDT
2024-02-23,2024-02-24T00:00:00.0000000Z,2024-02-23T00:00:00.0010000Z,2024-02-23T23:59:59.9990000Z,51288.42,51548.54,50521.0,50744.15,27574.36113000001,1320276,BINANCE_SPOT_BTC_USDT
2024-02-24,2024-02-25T00:00:00.0000000Z,2024-02-24T00:00:00.0000000Z,2024-02-24T23:59:59.9990000Z,50744.15,51698.0,50585.0,51568.22,16078.493449999994,825330,BINANCE_SPOT_BTC_USDT
2024-02-25,2024-02-26T00:00:00.0000000Z,2024-02-25T00:00:00.0000000Z,2024-02-25T23:59:59.9990000Z,51568.21,51958.55,51279.8,51728.85,17515.41511999999,860386,BINANCE_SPOT_BTC_USDT
2024-02-26,2024-02-27T00:00:00.0000000Z,2024-02-26T00:00:00.0010000Z,2024-02-26T23:59:59.9980000Z,51728.85,54910.0,50901.44,54476.47,42734.61589000002,1499272,BINANCE_SPOT_BTC_USDT
2024-02-27,2024-02-28T00:00:00.0000000Z,2024-02-27T00:00:00.0000000Z,2024-02-27T23:59:59.9990000Z,54476.48,57588.15,54450.13,57037.34,66354.25172000006,2382936,BINANCE_SPOT_BTC_USDT
2024-02-28,2024-02-29T00:00:00.0000000Z,2024-02-28T00:00:00.0000000Z,2024-02-28T23:59:59.9990000Z,57037.35,64000.0,56691.85,62432.1,93049.50373999999,3145669,BINANCE_SPOT_BTC_USDT
2024-02-29,2024-03-01T00:00:00.0000000Z,2024-02-29T00:00:00.0020000Z,2024-02-29T23:59:59.9990000Z,62432.11,63676.35,60364.7,61130.98,69867.74448000002,2840042,BINANCE_SPOT_BTC_USDT
2024-03-01,2024-03-02T00:00:00.0000000Z,2024-03-01T00:00:00.0000000Z,2024-03-01T23:59:59.9990000Z,61130.99,63114.23,60777.0,62387.9,46746.29706000004,1900751,BINANCE_SPOT_BTC_USDT
2024-03-02,2024-03-03T00:00:00.0000000Z,2024-03-02T00:00:00.0000000Z,2024-03-02T23:59:59.9970000Z,62387.9,62433.19,61612.0,61987.28,24522.154450000042,1579031,BINANCE_SPOT_BTC_USDT
2024-03-03,2024-03-04T00:00:00.0000000Z,2024-03-03T00:00:00.0000000Z,2024-03-03T23:59:59.9990000Z,61987.28,63231.82,61365.0,63113.97,27078.474479999983,1878877,BINANCE_SPOT_BTC_USDT
2024-03-04,2024-03-05T00:00:00.0000000Z,2024-03-04T00:00:00.0030000Z,2024-03-04T23:59:59.9990000Z,63113.97,68499.0,62300.0,68245.71,60026.258050000004,2830767,BINANCE_SPOT_BTC_USDT
2024-03-05,2024-03-06T00:00:00.0000000Z,2024-03-05T00:00:00.0000000Z,2024-03-05T23:59:59.9990000Z,68245.71,68886.0,60219.57,63724.01,53507.08631999989,2371532,BINANCE_SPOT_BTC_USDT
2024-03-06,2024-03-07T00:00:00.0000000Z,2024-03-06T00:00:00.0000000Z,2024-03-06T23:59:59.9990000Z,63724.01,67630.31,62785.97,66074.04,35260.01334,1522390,BINANCE_SPOT_BTC_USDT
2024-03-07,2024-03-08T00:00:00.0000000Z,2024-03-07T00:00:00.0000000Z,2024-03-07T23:59:59.9990000Z,66074.04,67980.0,65551.0,66823.17,32995.93742999998,1553382,BINANCE_SPOT_BTC_USDT
2024-03-08,2024-03-09T00:00:00.0000000Z,2024-03-08T00:00:00.0000000Z,2024-03-08T23:59:59.9990000Z,66823.18,69990.0,66082.66,68124.19,61186.050572000015,2434615,BINANCE_SPOT_BTC_USDT
2024-03-09,2024-03-10T00:00:00.0000000Z,2024-03-09T00:00:00.0000000Z,2024-03-09T23:59:59.9990000Z,68124.2,68541.1,67861.1,68313.27,16589.16900999999,1085170,BINANCE_SPOT_BTC_USDT
2024-03-10,2024-03-11T00:00:00.0000000Z,2024-03-10T00:00:00.0020000Z,2024-03-10T23:59:59.9990000Z,68313.28,69882.03,68094.75,68955.88,22824.641089999997,1257153,BINANCE_SPOT_BTC_USDT
2024-03-11,2024-03-12T00:00:00.0000000Z,2024-03-11T00:00:00.0010000Z,2024-03-11T23:59:49.1550000Z,68955.88,72800.0,67557.81,72078.11,33529.02948099998,1380656,BINANCE_SPOT_BTC_USDT
2024-03-12,2024-03-13T00:00:00.0000000Z,2024-03-12T00:00:00.3280000Z,2024-03-12T23:59:59.9970000Z,72078.1,72753.92,69074.69,71452.01,30752.44285999998,1408232,BINANCE_SPOT_BTC_USDT
2024-03-13,2024-03-14T00:00:00.0000000Z,2024-03-13T00:00:00.0020000Z,2024-03-13T23:59:59.9970000Z,71452.0,73621.1,71333.31,73072.41,36425.841094000025,1753285,BINANCE_SPOT_BTC_USDT
2024-03-14,2024-03-15T00:00:00.0000000Z,2024-03-14T00:00:00.0000000Z,2024-03-14T23:59:59.9980000Z,73072.4,73777.0,68738.73,71388.94,59254.27168600005,2516577,BINANCE_SPOT_BTC_USDT
2024-03-15,2024-03-16T00:00:00.0000000Z,2024-03-15T00:00:00.0010000Z,2024-03-15T23:59:59.9970000Z,71388.94,72419.71,65600.0,69499.85,99820.23244999998,3783476,BINANCE_SPOT_BTC_USDT
2024-03-16,2024-03-17T00:00:00.0000000Z,2024-03-16T00:00:00.0000000Z,2024-03-16T23:59:59.9990000Z,69499.84,70043.0,65000.0,65300.63,52523.045489999975,2588249,BINANCE_SPOT_BTC_USDT
